family,case,classification,historical_seed,candidate_seed_or_repetition,timer,fixture_profile,fixture_bytes,fixture_files,route,setup_policy,registered_seed_min,registered_seed_max,reason
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-10mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,10485760,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-100mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,104857600,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-500mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,524288000,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-1mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,1048576,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-10mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,10485760,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-100mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,104857600,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-500mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,524288000,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-1mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,1048576,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-10mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,10485760,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-100mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,104857600,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-500mib-ops-1,directly-comparable,1,1,edit_commit_ns,registered-fixture,524288000,1,sdk,post-init,1,5,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
init_namespace,namespace-100-compact-v3,directly-comparable,1,1,layerstack_init_ns,compact-low-tier-v2,5000000,100,namespace,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
init_namespace,namespace-1000-compact-v3,directly-comparable,1,1,layerstack_init_ns,compact-low-tier-v2,20000000,1000,namespace,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
init_namespace,namespace-10000,directly-comparable,1,1,layerstack_init_ns,registered-fixture,300000000,10000,namespace,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
init_namespace,namespace-100000,directly-comparable,1,1,layerstack_init_ns,registered-fixture,500000000,100000,namespace,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-unique-100000,directly-comparable,1,1,product_call_sum_ns,registered-fixture,500000000,100000,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-metadata-cardinality-100000,directly-comparable,1,1,product_call_sum_ns,registered-fixture,500000000,100000,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-large-object-500m,directly-comparable,1,1,product_call_sum_ns,registered-fixture,500000000,100,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-unique-100-low-v1,directly-comparable,1,1,product_call_sum_ns,compact-low-tier-v2,5000000,100,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-metadata-cardinality-100-low-v1,directly-comparable,1,1,product_call_sum_ns,compact-low-tier-v2,5000000,100,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
store_footprint,store-footprint-large-object-10m-low-v1,directly-comparable,1,1,product_call_sum_ns,compact-low-tier-v2,10000000,10,store-footprint,fresh-output,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-create-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-create-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-create-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-create-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-stat-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,51,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-stat-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10502249,510,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-stat-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,105682050,2500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-stat-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,525112450,5500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-unlink-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,51,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-unlink-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10502249,510,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-unlink-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,105682050,2500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-unlink-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,525112450,5500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-create-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-create-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-create-100-mixed-v3,directly-comparable,1,1,pure_call_sum_ns,tiny-bulk-mixed-v3,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-create-500-mixed-v3,directly-comparable,1,1,pure_call_sum_ns,tiny-bulk-mixed-v3,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-delete-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,2097152,100,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-delete-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,11534336,550,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-delete-100-mixed-v3,directly-comparable,1,1,pure_call_sum_ns,tiny-bulk-mixed-v3,105906176,1200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
tiny_file_churn,tiny-bulk-delete-500-mixed-v3,directly-comparable,1,1,pure_call_sum_ns,tiny-bulk-mixed-v3,525336576,5200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
namespace_mutation,namespace-subtree-relocate-delete-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,551200,250,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
namespace_mutation,namespace-subtree-relocate-delete-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1012000,700,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
namespace_mutation,namespace-subtree-relocate-delete-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,105267200,2400,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
namespace_mutation,namespace-subtree-relocate-delete-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,526336000,7000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-construct-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-construct-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-construct-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-construct-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-metadata-scan-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-metadata-scan-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-metadata-scan-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-metadata-scan-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-content-scan-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-content-scan-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-content-scan-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
directory_construction_traversal,directory-content-scan-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-clean-commit-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-clean-commit-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-clean-commit-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-clean-commit-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-fixed-move-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-fixed-move-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-fixed-move-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-fixed-move-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-distributed-sdk-edit-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-distributed-sdk-edit-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-distributed-sdk-edit-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-distributed-sdk-edit-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-dense-rewrite-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1048576,50,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-dense-rewrite-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,10485760,500,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-dense-rewrite-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,104857600,2000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
workspace_change_locality,workspace-dense-rewrite-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4,524288000,5000,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-distributed-1,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-distributed-10,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-distributed-100,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-distributed-500,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-hotset-1,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-hotset-10,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-hotset-100,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-hotset-500,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-recurring-1,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-recurring-10,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-recurring-100,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-recurring-500,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-metadata-1,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-metadata-10,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-metadata-100,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-metadata-500,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-unrelated-1,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-unrelated-10,directly-comparable,1,1,pure_call_sum_ns,registered-fixture,1048576,200,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-unrelated-100-mixed-v2,directly-comparable,1,1,pure_call_sum_ns,history-unrelated-mixed-v2,1048576,10,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
dedup_branch_history,dedup-history-unrelated-500-mixed-v2,directly-comparable,1,1,pure_call_sum_ns,history-unrelated-mixed-v2,1048576,10,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
git_tool_workflow,git-tool-1-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,1051076,51,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
git_tool_workflow,git-tool-10-compact-v2,directly-comparable,1,1,pure_call_sum_ns,compact-low-tier-v2,4211804,207,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
git_tool_workflow,git-tool-100-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4-git,61491723,2351,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
git_tool_workflow,git-tool-500-mixed-v4,directly-comparable,1,1,pure_call_sum_ns,workspace-mixed-v4-git,73779723,5351,workspace,post-init,1,3,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically."
